wavelength,tx,ty
490.2450106113286,0.3561257128595422,0.3656083553736633
490.7064794328643,0.3573454524267631,0.36936744667566845
491.1679482544,0.35851724454032663,0.373076018691891
491.62941707593575,0.3596403617848602,0.37673177563765964
492.0908858974715,0.360714076744991,0.3803324217283037
492.5523547190072,0.3617376620053463,0.38387566117915206
493.01382354054294,0.36271039015055356,0.387359198205534
493.4752923620787,0.36363153376524016,0.3907807370227787
493.9367611836144,0.3645003654340334,0.3941379818462152
494.39823000515014,0.3653161577415606,0.39742863689117286
494.8596988266859,0.36607818327244934,0.4006504063729806
495.3211676482216,0.3667857146113266,0.4038009945069679
495.7826364697573,0.3674380243428199,0.4068781055084632
496.244105291293,0.3680343850515567,0.40987944359279666
496.70557411282874,0.36857406932216424,0.412802712975297
497.1670429343645,0.36905634973926993,0.41564561787129334
497.6285117559002,0.3694804988875011,0.41840586249611494
498.08998057743594,0.36984578935148515,0.42108115106509086
498.55144939897167,0.37015149371584943,0.4236691877935503
499.0129182205074,0.37039688456522113,0.4261676768968223
499.47438704204313,0.3705812344842277,0.42857440352428344
499.9358558635788,0.3707038379531081,0.4308892614861548
500.39732468511454,0.370764847253696,0.43311440046443866
500.8587935066503,0.3707655328214003,0.4352520805594081
501.320262328186,0.3707072402071354,0.43730456187133737
501.78173114972174,0.3705913149618159,0.4392741045004996
502.24319997125747,0.37041910263635647,0.44116296854716897
502.7046687927932,0.3701919487816717,0.44297341411161917
503.16613761432893,0.36991119894867625,0.4447077012941237
503.62760643586466,0.36957819868828445,0.4463680901949565
504.0890752574004,0.36919429355141115,0.4479568409143913
504.5505440789361,0.3687608290889709,0.4494762135527017
505.0120129004718,0.36827915085187823,0.4509284682101614
505.47348172200753,0.3677506043910478,0.45231586498704446
505.93495054354327,0.3671765352573941,0.4536406639836244
506.396419365079,0.3665582890018317,0.45490512530017496
506.85788818661473,0.36589721117527524,0.45611150903696995
507.31935700815046,0.3651946473286395,0.457262075294283
507.7808258296862,0.36445194301283873,0.45835908417238785
508.2422946512219,0.36367044377878793,0.45940479577155835
508.70376347275766,0.3628514951774012,0.4604014701920683
509.16523229429333,0.3619964427595936,0.46135136753419104
509.62670111582906,0.3611066320762794,0.4622567478982007
510.0881699373648,0.36018340867837323,0.4631198713843709
510.5496387589005,0.35922811811678984,0.4639429980929754
511.01110758043626,0.3582421059424436,0.46472838812428796
511.472576401972,0.3572267177062494,0.4654783015785823
511.9340452235077,0.35618329895912165,0.4661949985561321
512.3955140450435,0.35511319525197477,0.46688073915721096
512.8569828665792,0.3540177521357238,0.4675377834820931
513.3184516881149,0.3528983151612827,0.4681683916310516
513.7799205096507,0.35175622987956673,0.4687748237043606
514.2413893311864,0.3505928418414901,0.469359339802294
514.7028581527221,0.34940949659796744,0.4699242000251252
515.1643269742578,0.34820753969991347,0.470471664473128
515.6257957957936,0.34698831669824254,0.47100399324657616
516.0872646173293,0.3457531731438695,0.4715234464457435
516.5487334388649,0.3445034545877091,0.4720322841709036
517.0102022604007,0.34324050658067534,0.4725327665223305
517.4716710819364,0.34196567467368316,0.47302715360029757
517.9331399034721,0.3406803044176471,0.4735177055050788
518.3946087250079,0.3393857413634818,0.4740066823369478
518.8560775465436,0.33808333106210187,0.4744963441961785
519.3175463680793,0.33677441906442174,0.4749889082748163
519.779015189615,0.3354603225655555,0.47548537204268926
520.2404840111508,0.3341411250570853,0.4759853678884481
520.7019528326865,0.33281522697124855,0.476488456105148
521.1634216542222,0.3314809077867653,0.47699419698584417
521.624890475758,0.33013644698235606,0.47750215082359176
522.0863592972937,0.32878012403674106,0.47801187791144584
522.5478281188294,0.3274102184286405,0.47852293854246175
523.0092969403652,0.32602500963677483,0.4790348930096947
523.4707657619009,0.32462277713986426,0.47954730160619985
523.9322345834366,0.323201800416629,0.48005972462503194
524.3937034049724,0.3217603589457894,0.4805717223592469
524.8551722265081,0.3202967322060657,0.4810828551018993
525.3166410480438,0.31880919967617827,0.48159268314604453
525.7781098695796,0.31729604083484736,0.48210076678473784
526.2395786911152,0.3157555351607935,0.48260666631103416
526.7010475126509,0.3141859621327364,0.483109942017989
527.1625163341866,0.31258560122939677,0.4836101541986572
527.6239851557224,0.31095273192949463,0.4841068631460943
